# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.11752
# Diagonal elements of inverse mass matrix:
# 0.281887
-10.5899,0.996301,1.11752,2,3,0,10.7602,0.612929
-11.3824,0.824877,1.11752,2,3,0,11.6895,0.766166
-11.5629,0.985443,1.11752,2,3,0,11.746,0.779553
-11.0411,1,1.11752,1,1,0,11.4774,0.734345
-10.6557,0.966595,1.11752,2,3,0,11.1212,0.578865
-10.6105,0.934356,1.11752,2,3,0,10.908,0.597411
-10.6105,0.945589,1.11752,1,1,0,10.7182,0.597411
-10.8757,0.903623,1.11752,2,3,0,11.0745,0.713482
-11.4159,0.862713,1.11752,1,1,0,11.4349,0.768783
-10.7036,1,1.11752,2,3,0,11.2781,0.565051
-10.5861,0.784439,1.11752,2,3,0,11.7283,0.630743
-10.8152,0.923214,1.11752,2,3,0,10.9949,0.704167
-11.3218,0.863061,1.11752,1,3,0,11.7456,0.473838
-10.6451,1,1.11752,1,3,0,11.0865,0.582491
-10.5918,0.848778,1.11752,2,3,0,11.331,0.610844
-10.629,0.992861,1.11752,2,3,0,10.638,0.660404
-10.629,0.278726,1.11752,1,3,0,14.2726,0.660404
-10.5875,0.991648,1.11752,2,3,0,10.6758,0.633539
-10.5851,0.998699,1.11752,2,3,0,10.5937,0.626752
-10.5851,0.630506,1.11752,1,3,0,11.9602,0.626752
-10.5985,0.996485,1.11752,1,3,0,10.5992,0.644707
-10.8253,0.93752,1.11752,1,3,0,10.8804,0.539232
-10.6562,0.686977,1.11752,2,3,0,12.4253,0.669827
-10.9029,0.962372,1.11752,2,3,0,10.9607,0.52615
-11.0508,0.949306,1.11752,1,1,0,11.142,0.505042
-10.7213,0.87847,1.11752,2,3,0,11.722,0.686515
-10.587,0.963275,1.11752,2,3,0,10.9378,0.632523
-10.6256,0.989026,1.11752,1,3,0,10.6348,0.590139
-11.5551,0.756406,1.11752,1,3,0,11.8578,0.779008
-11.0167,1,1.11752,1,1,0,11.458,0.73158
-12.2927,0.689531,1.11752,1,3,0,13.1574,0.395725
-10.6921,0.933022,1.11752,2,3,0,12.7095,0.679715
-11.5292,0.826948,1.11752,2,3,0,11.9216,0.453837
-11.5777,0.994407,1.11752,2,3,0,11.9006,0.449503
-11.1731,1,1.11752,1,1,0,11.5918,0.490054
-10.618,0.989435,1.11752,1,3,0,11.1252,0.655723
-10.618,0.945773,1.11752,1,3,0,10.7835,0.655723
-10.768,0.854322,1.11752,2,3,0,11.3672,0.695926
-10.7076,1,1.11752,1,1,0,10.7782,0.68343
-10.7063,1,1.11752,2,3,0,10.745,0.683136
-10.6324,1,1.11752,2,3,0,10.6852,0.587292
-10.5965,0.865123,1.11752,2,3,0,11.2406,0.606571
-10.5906,1,1.11752,1,1,0,10.5956,0.612151
